model,target,validity_mean,validity_std,uniqueness_mean,uniqueness_std,internal_diversity_mean,internal_diversity_std,scaffold_diversity_mean,scaffold_diversity_std,mean_qed_mean,mean_qed_std,mean_sa_mean,mean_sa_std,fragment_incorporation_mean,fragment_incorporation_std,fraction_medchem_pass_mean,fraction_medchem_pass_std,fraction_pains_free_mean,fraction_pains_free_std,fraction_bms_free_mean,fraction_bms_free_std,fraction_lipinski_mean,fraction_lipinski_std,novelty_mean,novelty_std,nonidenticality_mean,nonidenticality_std,effective_novelty_mean,effective_novelty_std,snn_mean,snn_std,effective_hit_rate_mean,effective_hit_rate_std,effective_medchem_pass_mean,effective_medchem_pass_std,mean_qed_novel_mean,mean_qed_novel_std,mean_sa_novel_mean,mean_sa_novel_std,avg_top_1_mean,avg_top_1_std,avg_top_10_mean,avg_top_10_std,avg_top_100_mean,avg_top_100_std,avg_top_1_norm_mean,avg_top_1_norm_std,avg_top_10_norm_mean,avg_top_10_norm_std,avg_top_100_norm_mean,avg_top_100_norm_std,auc_top_10_mean,auc_top_10_std,valid_pose_rate_mean,valid_pose_rate_std,oracle_efficiency_80_mean,oracle_efficiency_80_std,oracle_efficiency_100_mean,oracle_efficiency_100_std,avg_top_1_filtered_mean,avg_top_1_filtered_std,avg_top_10_filtered_mean,avg_top_10_filtered_std,avg_top_100_filtered_mean,avg_top_100_filtered_std,auc_top_10_filtered_mean,auc_top_10_filtered_std,n_molecules_total_mean,n_molecules_total_std,n_molecules_attempted_mean,n_molecules_attempted_std,total_gen_time_mean,total_gen_time_std,avg_gen_time_per_mol_mean,avg_gen_time_per_mol_std,total_eval_time_mean,total_eval_time_std,avg_eval_time_per_mol_mean,avg_eval_time_per_mol_std,total_time_mean,total_time_std,avg_time_per_mol_mean,avg_time_per_mol_std
AHC,PEPCK,0.6677224813824947,0.029188832763300164,0.7765888277672606,0.024441704365938833,0.49177386008784474,0.0036505620385842217,0.3275232552094794,0.0250985919808292,0.3494286049875791,0.008268295621660392,2.828442773266072,0.015963092650079783,1.0,0.0,0.9019641237673541,0.012550571367718167,0.9988648984850504,0.001655310977317009,0.9748398109789893,0.003023436631814794,0.4365013840486135,0.03736810426595035,0.9969384914243549,0.0010631317976255055,0.0,0.0,0.0,0.0,0.6055983623495855,0.00625586891148382,0.5167004411612557,0.020979075998690828,0.9016668209383278,0.012555067331180303,0.34916157124102587,0.008273583526911502,2.829545376602906,0.01582596529807781,1.8924901185770753,0.17911288632999528,1.6152569169960476,0.07707945665191254,1.178584980237154,0.03645573274876242,1.8924901185770753,0.17911288632999528,1.6152569169960476,0.07707945665191254,1.178584980237154,0.03645573274876242,1.2992843255155495,0.06019372963709406,1.0,0.0,422.0,79.16754385478939,97.4,16.16477652180815,1.8924901185770753,0.17911288632999528,1.6152569169960476,0.07707945665191254,1.178584980237154,0.03645573274876242,1.301717375847129,0.05991046630287825,1010.2,3.1937438845342516,618.8,31.53886491299268,104.896,11.297766593446685,0.10384,0.011184498200634663,3195.7239999999997,784.0455090618145,5.1852800000000006,1.3672465238573475,3300.62,795.1540858223644,5.2891,1.3781837540763568
AHC,PptT,0.04943344989842931,0.04770543311165626,0.9212974122651542,0.08140198030694118,0.5941942779429855,0.03005982441047904,0.5291166816006817,0.11104481527927522,0.5442911486072506,0.11366813882258052,2.7546940320766815,0.2874257616378441,1.0,0.0,0.8815579841393578,0.06434798278740302,1.0,0.0,0.9943572562158349,0.008428221368775697,0.8024397466350592,0.11652248007902719,0.4360036396176147,0.35340691060507734,0.0,0.0,0.0,0.0,0.7150746685176926,0.23079741951341876,0.028180719988425938,0.037947665427302386,0.9925629290617849,0.011555497641146535,0.7219090933883575,0.037227456170802496,2.407443332487092,0.385570279301776,0.7492691702271195,0.010999142884097684,0.47391499887564653,0.009919194132871213,0.288715983434471,0.099227579207917,0.7492691702271195,0.010999142884097684,0.47391499887564653,0.009919194132871213,0.2717365046154362,0.10470219888654667,0.4688941157178772,0.008807092999892496,1.0,0.0,13.0,0.0,1028.2,23.668544526438463,0.7492691702271195,0.010999142884097684,0.47391499887564653,0.009919194132871213,0.288715983434471,0.099227579207917,0.4703554809951623,0.008803836947452928,1028.2,23.668544526438463,43.8,46.42951647389837,0.0,0.0,0.0,0.0,117.252,79.63050715649123,3.44572,1.0924451505682107,117.252,79.63050715649123,3.44572,1.0924451505682107
AHC,TTK,0.5365719707431138,0.04483601046304378,0.9877722506931665,0.007758028728130114,0.7226901252751736,0.005779409783191441,0.657444452936746,0.030143186867450312,0.5924078693536979,0.0153645735496894,2.683385400468949,0.042791000066891315,1.0,0.0,0.9203959607948718,0.021391967015142423,0.9929025391583528,0.0034385692228480445,0.9324783186653489,0.019290646837418452,0.8849809970154714,0.01812510822111374,1.0,0.0,0.0,0.0,0.0,0.0,0.3038721225991762,0.0012513108557238792,0.5301213102046999,0.04607962531231426,0.9203959607948718,0.021391967015142423,0.5924078693536979,0.0153645735496894,2.683385400468949,0.042791000066891315,1.2626774847870181,0.142417309026203,0.9462981744421907,0.04512272852731274,0.5763184584178498,0.046684107454605196,1.2626774847870181,0.142417309026203,0.9462981744421907,0.04512272852731274,0.5763184584178498,0.046684107454605196,0.6867127598814167,0.02630308494297607,1.0,0.0,470.6,35.23208764748408,1023.2,0.8366600265340688,1.2626774847870181,0.142417309026203,0.9462981744421907,0.04512272852731274,0.5763184584178498,0.046684107454605196,0.6870290474292773,0.02658795985523228,1023.2,0.8366600265340688,493.4,30.41874422128567,88.64,4.885365902365962,0.08664000000000001,0.004798749837197188,1650.172,433.0801318693806,3.35254,0.8667953755068146,1738.812,437.4822190329568,3.4391799999999995,0.8705032205569373
AHC,VEGFR2,0.01592425605865409,0.0013715418851896958,0.9875,0.027950849718747384,0.6905717114138642,0.01545758481592898,0.8850396825396825,0.07001517175324347,0.6349902914985285,0.01914447232519068,2.8703176474705754,0.2701430726896987,1.0,0.0,0.9519444444444444,0.04782700951874552,0.9755555555555556,0.03370166864022914,0.976388888888889,0.0324239375831354,0.9491666666666667,0.05257270098529168,1.0,0.0,0.0,0.0,0.0,0.0,0.2133314277652468,0.006088989291302295,0.015726627600156067,0.0014603856008634395,0.9519444444444444,0.04782700951874552,0.6349902914985285,0.01914447232519068,2.8703176474705754,0.2701430726896987,0.0,0.0,0.0,0.0,0.0,0.0,-0.694869992972593,0.9514899242113637,-0.6881939564300772,0.9424222820477806,-0.6881939564300772,0.9424222820477806,0.0,0.0,0.4,0.5477225575051661,602.6,549.186944491582,1004.6,4.878524367060184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.6,4.878524367060184,15.0,0.9999999999999999,50.156,13.80131805299769,0.04994,0.013855612581188895,375.632,72.81882599987449,24.98556,4.1536018800554295,425.78599999999994,82.91310620161327,25.035519999999998,4.164562316978822
GenMol,CHK1,1.0,0.0,0.6856,0.025442091109026347,0.7172438017594002,0.027606145625103003,0.4402561114256137,0.06423797113694031,0.4279959393570375,0.04027200022360563,3.0258182776141678,0.18134322941999803,0.905491390180764,0.02392014778129987,0.7530927755463728,0.09299610068867313,0.9929619979671106,0.004494551538928143,0.8915551370579455,0.04808595607454891,0.5828942072844234,0.1297428833432143,0.9982536367383215,0.001899818023659476,0.027000000000000003,0.016155494421403512,0.0262,0.015106290080625355,0.28394984601545115,0.07610881356701407,0.6195999999999999,0.027790286072654984,0.7527199694155483,0.09282828117754985,0.4277345856072068,0.039961411060992436,3.0268166884535916,0.1811497761747513,1.1521495327102804,0.13575936539715666,0.9865046728971965,0.06225216737942627,0.8007214953271028,0.02730556958738899,1.1521495327102804,0.13575936539715666,0.9865046728971965,0.06225216737942627,0.8007214953271028,0.02730556958738899,0.7812632529298325,0.02070343358136212,1.0,0.0,418.0,199.30504258548,992.0,7.582875444051541,1.1521495327102804,0.13575936539715666,0.9865046728971965,0.06225216737942627,0.8007214953271028,0.02730556958738899,0.7818003864411809,0.02095735328712293,1000.0,0.0,669.0,57.879184513951124,364.048,10.084556014024576,0.36404000000000003,0.0100686642609633,1758.422,825.9057409716922,2.6032,1.0778477188360145,2122.4700000000003,823.2225620085982,2.96726,1.0759340351527134
GenMol,DPP4,1.0,0.0,0.6921999999999999,0.039531000493283716,0.778872088137198,0.016287055903648543,0.46611897388017354,0.03905390953418471,0.7172962239440286,0.03286330269729172,3.17441872667776,0.03317849670694616,0.28770503665701286,0.04722799266298672,0.8968236827995195,0.03770308952562148,0.9912042545040471,0.009608624870648133,0.8391633973245531,0.015029239461253936,0.8793736471549248,0.07113129410244962,0.9986027473370545,0.0017275331340071648,0.0026000000000000003,0.001341640786499874,0.0026000000000000003,0.001341640786499874,0.31280383123561223,0.05867915310248566,0.197,0.026009613607279908,0.896333543737992,0.03762781704792123,0.7170669802882517,0.03267537414537273,3.1744396944847724,0.03320394639279974,1.2766295707472177,0.31080471167762075,0.994276629570747,0.20827213461288444,0.6266295707472175,0.1776900900632684,1.2766295707472177,0.31080471167762075,0.994276629570747,0.20827213461288444,0.6266295707472175,0.1776900900632684,0.7130725119236884,0.11607588176245717,1.0,0.0,527.2,179.3842245014873,802.0,205.1377585916352,1.2766295707472177,0.31080471167762075,0.994276629570747,0.20827213461288444,0.6266295707472175,0.1776900900632684,0.7130725119236884,0.11607588176245717,1000.0,0.0,314.6,20.767763480933613,356.666,4.199705942086897,0.35666000000000003,0.004224097536752677,444.12,159.51813188474844,1.39406,0.4297082300817613,800.784,159.2023537200377,1.7507000000000001,0.429288539329901
GenMol,ITK,1.0,0.0,0.5976,0.046757887035237186,0.7683159147567403,0.015146313633289556,0.5270144543279823,0.011260431930919216,0.706487622572134,0.022307927068470065,2.7879994961796815,0.17767057595399283,0.703041680839886,0.040463442030253004,0.8775306390301234,0.028460801775357886,0.9902119634527808,0.004241790843837413,0.8902569685818353,0.022807421281849153,0.9639300513730505,0.04108487088562537,0.9962415688577819,0.0019729261030278626,0.0262,0.012214745187681977,0.0252,0.011432410069622242,0.37064598312404773,0.0493708291235024,0.4192,0.05616671612262908,0.8768238740728851,0.02880918693214507,0.706254886537765,0.022473906792587317,2.790499902134339,0.17682344938014447,1.5519801980198022,0.35423819943018575,1.343481848184819,0.24279859577613,0.9405528052805282,0.15864239463988306,1.5519801980198022,0.35423819943018575,1.343481848184819,0.24279859577613,0.9405528052805282,0.15864239463988306,0.9702188531353138,0.20635367898406362,1.0,0.0,541.2,66.82589318520179,463.0,254.42189371199956,1.5519801980198022,0.35423819943018575,1.343481848184819,0.24279859577613,0.9405528052805282,0.15864239463988306,0.9702188531353138,0.20635367898406362,1000.0,0.0,640.0,15.540270267920048,356.964,0.9625642835675908,0.35697999999999996,0.0009523654760647412,787.99,225.16670191216102,1.23148,0.35172261371711644,1144.956,225.66472006053587,1.5884399999999999,0.35219995457126335
GenMol,PEPCK,1.0,0.0,0.7064,0.01855532268649615,0.6789096251382155,0.0069058469128900285,0.4287889677960143,0.03282062297200267,0.45691226078839664,0.012610567800691383,2.955118117812142,0.08961394911626648,0.28915198210815474,0.01833523427437683,0.870268836414801,0.06840559510477634,0.9906073639675478,0.0027994721531621816,0.8941397745275118,0.013890470617686789,0.7162750643163183,0.05230935534545571,0.9980385988614332,0.0012473047861088931,0.0086,0.003361547262794322,0.0076,0.002607680962081059,0.46087017132175684,0.034382531264176036,0.203,0.015620499351813304,0.8696171134756199,0.06806481665308892,0.45705240838310235,0.012600871367408626,2.955918942821263,0.08994017556072084,1.4332015810276681,0.1385204919779313,1.2392094861660081,0.10778323479389353,0.9284189723320161,0.10992229882071777,1.4332015810276681,0.1385204919779313,1.2392094861660081,0.10778323479389353,0.9284189723320161,0.10992229882071777,1.0756659477382522,0.07382056053937976,1.0,0.0,242.8,200.29028933026183,193.8,180.41535411377825,1.4332015810276681,0.1385204919779313,1.2392094861660081,0.10778323479389353,0.9284189723320161,0.10992229882071777,1.0776498602170776,0.0745789022679431,1000.0,0.0,265.0,30.79772718886899,357.23400000000004,1.796894543371959,0.35724,0.0017994443586840916,1588.126,258.6302953638649,6.02046,0.9311103736936884,1945.3619999999999,259.16750784000686,6.37768,0.9309468685161364
GenMol,PptT,1.0,0.0,0.6018,0.035870600775565496,0.7134714900986965,0.006327802101788914,0.4703151562027957,0.03444820171776627,0.6614697066192657,0.03510537135222138,2.753180472892155,0.23344419488579524,0.7123868901023414,0.04301967914526577,0.8975804603913126,0.01941705352017484,0.9977074653273131,0.002472609856733143,0.9059767198807043,0.017750538385553457,0.9225519837215364,0.054539735035269765,1.0,0.0,0.0216,0.01386722755275906,0.019,0.011683321445547923,0.31076574526839573,0.01874160298166374,0.42960000000000004,0.04738459665334294,0.8975804603913126,0.01941705352017484,0.6614697066192657,0.03510537135222138,2.753180472892155,0.23344419488579524,0.5441870924218575,0.0757984392090727,0.4626264897683832,0.05218178966655425,0.33489093771081635,0.030197130706401367,0.5441870924218575,0.0757984392090727,0.4626264897683832,0.05218178966655425,0.33489093771081635,0.030197130706401367,0.35519642791109407,0.03445016861717318,1.0,0.0,431.4,159.5346357378234,1000.0,0.0,0.5441870924218575,0.0757984392090727,0.4626264897683832,0.05218178966655425,0.33489093771081635,0.030197130706401367,0.35527894214398154,0.03446541666433181,1000.0,0.0,671.6,12.541929676090513,711.872,10.0694026635148,0.7118599999999999,0.010085038423327938,852.866,169.19293581589037,1.2677,0.2380274669024564,1564.736,176.8055214918358,1.97956,0.2459720065373294
GenMol,TTK,1.0,0.0,0.6132,0.05173683407399413,0.7422464523847652,0.03013867370052876,0.42947683687519866,0.05207550504780389,0.6777385226938328,0.028842557189808955,2.761550266219426,0.04033056106465796,0.576077020557862,0.02949871262232164,0.8697882063934799,0.028707081711103723,0.9950140913742546,0.0015851611974396483,0.8500833369490909,0.019158043286321525,0.9136938935982852,0.04186303608052862,0.9983004353252763,0.0020435081681322953,0.014799999999999999,0.0032710854467592255,0.014599999999999998,0.0032093613071762423,0.3699373145086443,0.08074370595903012,0.3524,0.03693643187964967,0.8693958193906767,0.028889734101123995,0.6776759757941655,0.029014665032525776,2.76231395318565,0.04048387967407104,1.0253549695740365,0.0767715653865134,0.8454361054766734,0.07626718372163709,0.5773174442190669,0.059737800431297054,1.0253549695740365,0.0767715653865134,0.8454361054766734,0.07626718372163709,0.5773174442190669,0.059737800431297054,0.6123845300476513,0.08622465122012804,1.0,0.0,519.4,310.06660574786184,1000.0,0.0,1.0253549695740365,0.0767715653865134,0.8454361054766734,0.07626718372163709,0.5773174442190669,0.059737800431297054,0.6124927961701921,0.08622860251254456,1000.0,0.0,552.6,27.40985224330843,356.072,1.374288907035193,0.35608,0.0014042791745233606,1158.132,274.1560431943822,2.0844,0.4190782743116136,1514.2040000000002,274.11845009046726,2.4404399999999997,0.4190502630950136
GenMol,VEGFR2,1.0,0.0,0.5396,0.01960357110324542,0.7760688858505447,0.024867591656816214,0.5200560555560603,0.06089841898213847,0.6211595200901969,0.018330138237970948,2.660226444724507,0.07804357599688473,0.7331868930688261,0.06904309403302583,0.864496458266651,0.02677651901228796,0.9937480241296198,0.0046437839597492465,0.894247818134733,0.02604025064330937,0.9060540095640363,0.03386802988635512,0.9952454001939607,0.0023063862974828336,0.014400000000000001,0.005412947441089743,0.014400000000000001,0.005412947441089743,0.372049733094265,0.02887011872250613,0.39239999999999997,0.03239290045673587,0.8635913754268921,0.026831264178328186,0.6211019116061944,0.018302552410740507,2.6622497460163275,0.07858596075193496,1.0955727336612788,0.19524622833159214,0.9264230498945889,0.14297720860632546,0.5197540407589598,0.08541693610005889,1.0955727336612788,0.19524622833159214,0.9264230498945889,0.14297720860632546,0.5197540407589598,0.08541693610005889,0.605765966268447,0.04592244241821125,1.0,0.0,550.4,254.34189588032876,991.6,10.039920318408912,1.0955727336612788,0.19524622833159214,0.9264230498945889,0.14297720860632546,0.5197540407589598,0.08541693610005889,0.605765966268447,0.04592244241821125,1000.0,0.0,662.6,51.42761903880056,357.27200000000005,0.3719811823197562,0.35726,0.0003911521443121613,586.188,121.73039809349187,0.88414,0.1679658983246302,943.4619999999999,121.64226884598955,1.24144,0.16776451651049462
Libinvent,CHK1,1.0,0.0,1.0,0.0,0.6854611905813339,0.01427652117760335,0.8914,0.061296818840784875,0.3057060586109427,0.04678433863969349,3.1749488539259794,0.11160585285895565,1.0,0.0,0.8958,0.0029495762407505243,0.9965999999999999,0.0020736441353327913,0.9815999999999999,0.007924645102463563,0.43340000000000006,0.10144604477257846,1.0,0.0,0.0,0.0,0.0,0.0,0.21983514677696955,0.008350691411209175,1.0,0.0,0.8958,0.0029495762407505243,0.3057060586109427,0.04678433863969349,3.1749488539259794,0.11160585285895565,1.6175700934579447,0.0751810926922561,1.42392523364486,0.0429798848762318,1.183902803738318,0.025368299081837103,1.6175700934579447,0.0751810926922561,1.42392523364486,0.0429798848762318,1.183902803738318,0.025368299081837103,1.2537667329773032,0.0445168831724044,1.0,0.0,187.2,54.595787383277106,116.2,32.22886904624486,1.6175700934579447,0.0751810926922561,1.42392523364486,0.0429798848762318,1.183902803738318,0.025368299081837103,1.254788272511497,0.0451101077303308,1000.0,0.0,895.8,2.949576240750521,17.96,1.186991996603178,0.01744,0.0011802542099056455,2877.266,606.0216164708979,3.21262,0.6807705538579059,2895.224,606.8659385152541,3.2300799999999996,0.68167497166905
Libinvent,DPP4,1.0,0.0,0.992,0.002915475947422658,0.6301529275295537,0.008495149715338478,0.39955687496330106,0.03630013288555931,0.7585266031447891,0.01409776589957562,3.309662934906837,0.02652527746186705,0.9866928321648544,0.006447652559286565,0.9485289945209541,0.016957487753763715,0.9985868688257579,0.0011530371112670758,0.9798395746985736,0.004566058198981654,0.9167471127922091,0.026829683907428934,1.0,0.0,0.0004,0.000894427190999916,0.0004,0.000894427190999916,0.29958365809396775,0.004884110802969235,0.9788,0.007120393247567113,0.9485289945209541,0.016957487753763715,0.7585266031447891,0.01409776589957562,3.309662934906837,0.02652527746186705,1.1446740858505564,0.314171528159191,0.8479332273449918,0.4276667986423286,0.47711989421548245,0.3648019920864484,1.1446740858505564,0.314171528159191,0.8479332273449918,0.4276667986423286,0.3401643583628877,0.5026387355506943,0.24895283783783775,0.1879749070649615,1.0,0.0,886.8,95.94112778157236,915.2,124.88274500506466,1.1446740858505564,0.314171528159191,0.8479332273449918,0.4276667986423286,0.47711989421548245,0.3648019920864484,0.24895283783783775,0.1879749070649615,1000.0,0.0,936.4,17.91089054179049,20.936,1.758132531978179,0.02048,0.0017253985046939149,1037.2440000000001,30.515498193540946,1.1077,0.02510627411624436,1058.1799999999998,31.099106096478064,1.12818,0.02440731447742664
Libinvent,ITK,1.0,0.0,1.0,0.0,0.7391506177848122,0.012879051613052995,0.7203999999999999,0.10032347681375482,0.585351687268932,0.061923533663632395,2.6203211679123326,0.17789261631910108,0.9448000000000001,0.025123693995907515,0.9262925027638307,0.021154378346577286,0.993,0.0035355339059327607,0.9827999999999999,0.002949576240750527,0.7882,0.06925099277266714,1.0,0.0,0.0,0.0,0.0,0.0,0.2910705343701305,0.017117435595153024,0.9448000000000001,0.025123693995907515,0.9262925027638307,0.021154378346577286,0.585351687268932,0.061923533663632395,2.6203211679123326,0.17789261631910108,2.1881188118811883,0.2368899388322678,1.979455445544555,0.1456762554933617,1.4523927392739278,0.06732323786268647,2.1881188118811883,0.2368899388322678,1.979455445544555,0.1456762554933617,1.4523927392739278,0.06732323786268647,1.4832685339069624,0.08848012405210194,1.0,0.0,430.8,112.17932073247725,176.2,12.397580409095964,2.1881188118811883,0.2368899388322678,1.979455445544555,0.1456762554933617,1.4523927392739278,0.06732323786268647,1.4833010117083139,0.088517384151876,1000.0,0.0,875.4,37.872153358371364,15.213999999999999,1.411463779202288,0.01492,0.0012755391017134682,2536.93,2020.1450429734002,2.91488,2.3505935244103773,2552.144,2020.0361867377524,2.92978,2.350568993243976
Libinvent,PEPCK,1.0,0.0,1.0,0.0,0.44544320700777573,0.007681293002223439,0.5826,0.05502544865787103,0.24602548582532,0.0028108321578687243,2.9864895679728343,0.02492849078564151,1.0,0.0,0.8686,0.014638989036132236,0.9975999999999999,0.0005477225575051776,0.982,0.0030000000000000022,0.023200000000000002,0.004494441010848847,1.0,0.0,0.0002,0.00044721359549995795,0.0002,0.00044721359549995795,0.5564706075599577,0.012184375182097935,1.0,0.0,0.8686,0.014638989036132236,0.24602548582532,0.0028108321578687243,2.9864895679728343,0.02492849078564151,2.0316205533596845,0.08381870035130554,1.859525691699605,0.060876366336334246,1.610711462450593,0.04975282999224258,2.0316205533596845,0.08381870035130554,1.859525691699605,0.060876366336334246,1.610711462450593,0.04975282999224258,1.67420377451534,0.06320000547658067,1.0,0.0,182.8,79.61595317522739,11.0,6.745368781616021,2.0316205533596845,0.08381870035130554,1.859525691699605,0.060876366336334246,1.610711462450593,0.04975282999224258,1.6759013843402975,0.0627969717102472,1000.0,0.0,868.6,14.638989036132253,20.372,1.658514395475662,0.01992,0.0015594870951694342,4949.5599999999995,480.6701678386129,5.6939,0.47550733958583685,4969.934,479.9778158727758,5.7138,0.4748319018347437
Libinvent,PptT,1.0,0.0,1.0,0.0,0.6874461063154294,0.013504987587266927,0.5616243654822335,0.07683743451088437,0.5283907787883371,0.024685404026028805,2.6058264649666576,0.053649509892297,0.7985786802030457,0.06038945298303846,0.8354622166786856,0.028555469186800766,0.9847715736040609,0.006048921465894901,0.9187817258883249,0.025783604262335603,0.7861928934010152,0.022272640146849012,1.0,0.0,0.00020304568527918784,0.00045402395482229237,0.00020304568527918784,0.00045402395482229237,0.34082412205525625,0.01992497435514086,0.7985786802030457,0.06038945298303846,0.8354622166786856,0.028555469186800766,0.5283907787883371,0.024685404026028805,2.6058264649666576,0.053649509892297,1.001798965594783,0.017859179410445073,0.902001349224196,0.025171158648508028,0.5647357769282664,0.13953032432573972,1.001798965594783,0.017859179410445073,0.902001349224196,0.025171158648508028,0.5647357769282664,0.13953032432573972,0.530641068695145,0.11161189929270189,1.0,0.0,591.2,148.95536244123605,985.0,0.0,1.001798965594783,0.017859179410445073,0.902001349224196,0.025171158648508028,0.5647357769282664,0.13953032432573972,0.530641068695145,0.11161189929270189,985.0,0.0,657.2,55.61204905413935,19.186,2.146539074883102,0.019200000000000002,0.001983683442487736,1406.054,161.0030404371296,2.1401399999999997,0.1751742789338663,1425.242,159.59650769988673,2.1593400000000003,0.17480152459289366
Libinvent,TTK,1.0,0.0,1.0,0.0,0.5819309659152994,0.011727904050963286,0.48840000000000006,0.09417696108921755,0.469678755318882,0.022631245245462776,2.8465186077603746,0.06983824869667471,1.0,0.0,0.8888,0.01116691542011494,0.9964000000000001,0.003781534080237772,0.9374,0.012934450123603992,0.4474,0.07816840794080435,1.0,0.0,0.0,0.0,0.0,0.0,0.2945203180599664,0.007461926873933088,1.0,0.0,0.8888,0.01116691542011494,0.469678755318882,0.022631245245462776,2.8465186077603746,0.06983824869667471,1.4148073022312373,0.15249912914498567,1.2932555780933062,0.11476794712655276,1.0495436105476672,0.07868793995479803,1.4148073022312373,0.15249912914498567,1.2932555780933062,0.11476794712655276,1.0495436105476672,0.07868793995479803,1.0581570730303616,0.06820625576064433,1.0,0.0,273.6,54.118388741720686,259.0,67.47221650427679,1.4148073022312373,0.15249912914498567,1.2932555780933062,0.11476794712655276,1.0495436105476672,0.07868793995479803,1.0591661607746548,0.06789613957034905,1000.0,0.0,888.8,11.166915420114895,19.902,0.534855120570049,0.01932,0.0005805170109479996,2233.436,394.5338255840682,2.51468,0.45827506150782427,2253.3360000000002,394.43016907939483,2.534,0.4581490969106019
Libinvent,VEGFR2,1.0,0.0,1.0,0.0,0.632402743590513,0.02305737640456998,0.6288,0.06288640552615483,0.4384277176257945,0.0064571402856030986,2.9433503768513836,0.08458365289961063,1.0,0.0,0.8214,0.02605379051117129,0.9968,0.002588435821108959,0.9321999999999999,0.015514509338035755,0.5404,0.04474706694298523,1.0,0.0,0.0,0.0,0.0,0.0,0.3136814172227498,0.009219764192277376,1.0,0.0,0.8214,0.02605379051117129,0.4384277176257945,0.0064571402856030986,2.9433503768513836,0.08458365289961063,2.0723822909346454,0.11305173606291052,1.7077301475755449,0.12763171667376602,1.2491988756148984,0.10899350462120964,2.0723822909346454,0.11305173606291052,1.7077301475755449,0.12763171667376602,1.2491988756148984,0.10899350462120964,1.2932727540742228,0.07990774336382049,1.0,0.0,387.0,86.64583082872481,200.0,35.86781286892191,2.0723822909346454,0.11305173606291052,1.7077301475755449,0.12763171667376602,1.2491988756148984,0.10899350462120964,1.2936431593771263,0.07964041836759424,1000.0,0.0,821.4,26.05379051117131,16.0,0.5918192291570122,0.01566,0.0007436396977031281,2216.504,325.2197044768353,2.6991199999999997,0.3938629292025336,2232.5,325.55890319571955,2.71474,0.3941905922266537
PPO,CHK1,0.2534995900571274,0.09774092695082406,0.5417603354065641,0.1222237349944295,0.7017665165856755,0.009809098301154973,0.48161528700162837,0.0803795349295471,0.5382976499744869,0.024795551659151555,2.609502541894188,0.04910860444939649,1.0,0.0,0.9625259550559958,0.030814342460715745,0.9977718771646271,0.0032236329611468753,0.9655737500225161,0.030197588724985035,0.9745432411433406,0.011878577593756988,0.9936765833093801,0.008419019842212539,0.0033249264103137346,0.003396783358318303,0.0005804868938880187,0.0005301595041578022,0.34664255440240993,0.025589068293982588,0.14568801479287705,0.0814027912919066,0.9624186201954721,0.03089755552077567,0.5380735535330252,0.024673049290074647,2.612632954591576,0.04640754411336404,0.9368224299065421,0.11946835384722979,0.7781308411214954,0.0856682639344413,0.37877383177570084,0.1587539449057761,0.9368224299065421,0.11946835384722979,0.7781308411214954,0.0856682639344413,0.37877383177570084,0.1587539449057761,0.6886568118065997,0.0741926260695623,1.0,0.0,128.8,20.437710243566915,1043.6,21.663333076883628,0.9368224299065421,0.11946835384722979,0.7781308411214954,0.0856682639344413,0.37877383177570084,0.1587539449057761,0.6940805772764211,0.0722391944788431,1043.6,21.663333076883628,246.4,92.72162638780664,108.27799999999999,6.9090751913696895,0.10386,0.007799551269143624,557.1859999999999,295.83023692651835,2.5999600000000003,1.5316909244361279,665.466,300.90884795897904,2.7038,1.5388353047028782
PPO,DPP4,0.8156452269363148,0.054614115514850854,0.9409075413657018,0.028049213073366813,0.7216922011308542,0.015401499056358214,0.5981649129857988,0.0889586290749749,0.7364200748373412,0.023796958716190256,3.5337896384435794,0.09834688770473012,0.8321503704460073,0.06591692165043438,0.9631802547623621,0.011436946368076175,0.9971585433721943,0.0016646063701499128,0.9618848188870436,0.0155793362141685,0.9228848941620802,0.024596879590385746,1.0,0.0,0.002795034117661273,0.0032230724556551902,0.0021617305306367027,0.0023418585755006667,0.30664294153051846,0.0242570999902573,0.6367256718190685,0.042155240666769,0.9631802547623621,0.011436946368076175,0.7364200748373412,0.023796958716190256,3.5337896384435794,0.09834688770473012,1.4904610492845782,0.10629262098853276,1.210651828298887,0.07375625645001763,0.7651589825119232,0.07859419608408828,1.4904610492845782,0.10629262098853276,1.210651828298887,0.07375625645001763,0.7651589825119232,0.07859419608408828,0.9969503483749443,0.05905573832295365,1.0,0.0,268.4,103.1954456359388,304.4,106.7394022842549,1.4904610492845782,0.10629262098853276,1.210651828298887,0.07375625645001763,0.7651589825119232,0.07859419608408828,0.9969607133568463,0.059042782961624345,1013.8,6.978538528947151,660.4,57.648070219218965,72.056,14.087997728563135,0.07106,0.013764192675198935,901.144,195.29203601273653,1.3792200000000001,0.37380374128678806,973.2,206.12576246068807,1.45028,0.3855443774716471
